name,logfc,adjpval,avgexp,color,location,hovinfo,pointsize,opaq
yihO,1.15125635042763,0.232137738838678,3.40472389745779,black,0,none,0.577888772545677,0.4
ilvX,1.30152473319198,0.250272129097821,2.14870722922131,black,0,none,0.371225731822673,0.4
gmk,-0.619062974279346,0.124316696559422,7.42203494741573,black,0,none,2.67106831930248,0.4
cheY,1.45495645291125,0.249033811679065,2.31170284483298,black,0,none,0.392719029378784,0.4
yijO,0.88282860468615,0.209921310277345,4.34456835496196,black,0,none,0.814768685922484,0.4
fadR,-0.728244309410807,0.154431781300731,6.44482944654653,black,0,none,1.81481821745778,0.4
ybcK,1.32733575066361,0.251434563130303,2.14870722922131,black,0,none,0.371225731822673,0.4
ravA,-0.593508275036585,0.15694513422716,6.3269447527691,black,0,none,1.7331220432161,0.4
treC,-0.784232430969007,0.184851180136316,5.43513684962712,black,0,none,1.22828184641657,0.4
grxB,-0.392806880093817,0.092331445425946,8.86519018516482,black,0,none,4.79498394849043,0.4
rtcR,0.985151598116719,0.218668773642108,4.06774404744767,black,0,none,0.735606833982207,0.4
glpB,1.29547840171416,0.253241196892263,2.16285537881906,black,0,none,0.373038476830926,0.4
yihU,-0.789594984197844,0.237904290185198,2.67702806279503,black,0,none,0.44609189249325,0.4
tpr,0.975421644109705,0.240299151650708,3.09864035283827,black,0,none,0.51786244051151,0.4
fliY,-0.387460146421166,0.087216516217346,9.2599733911276,black,0,none,5,0.4
ispH,-0.767628239667335,0.148845312261702,6.70756510780395,black,0,none,2.01191752744335,0.4
yfbT,-0.57823395338958,0.126502036250833,7.37741313273752,black,0,none,2.6238781088034,0.4
ygcS,1.2964187090662,0.254415270210337,2.16285537881906,black,0,none,0.373038476830926,0.4
bglG,1.2964187090662,0.254415270210337,2.16285537881906,black,0,none,0.373038476830926,0.4
yfaT,1.2873311968208,0.254436362355385,2.16285537881906,black,0,none,0.373038476830926,0.4
yeaP,-0.762505452399781,0.154431781300731,6.55020189574824,black,0,none,1.8912960827738,0.4
ygaY,-0.987869203608875,0.227597694541747,3.29376801581855,black,0,none,0.555292702597045,0.4
dnaB,-0.61490836080463,0.139155305361089,6.99990302499122,black,0,none,2.25808403021196,0.4
murB,0.842672983657693,0.125234726637829,7.02112096728944,black,0,none,2.2771465092191,0.4
yibS,0.998810106841825,0.254981535827045,2.30418819657822,black,0,none,0.391698208794,0.4
galT,-0.669708582275215,0.141136529617615,6.97311988414636,black,0,none,2.23426166079892,0.4
ligB,1.00502454821318,0.218668773642108,4.20134222684205,black,0,none,0.772721296640795,0.4
yhdU,1.10306410930081,0.250900180852072,2.79985566182273,black,0,none,0.465800071686065,0.4
ygaZ,-0.978542683508593,0.171138532149199,6.18124440619639,black,0,none,1.63749627146375,0.4
sgcA,-0.892685902613575,0.231936715964464,3.24137113484621,black,0,none,0.544959221814559,0.4
glrR,-1.12794481092862,0.198385277566506,5.16029646752094,black,0,none,1.10631783403445,0.4
degS,0.569220728166758,0.151724669630136,6.23997264853917,black,0,none,1.67535018307884,0.4
idnO,-1.01673252856794,0.22560069090833,3.54801159731396,black,0,none,0.608565748269544,0.4
yjiL,1.06114983386003,0.244892761577903,3.20731980226821,black,0,none,0.538356605645645,0.4
ykfJ,1.31220758155428,0.262729909130954,1.62038639564759,black,0,none,0.310102938401399,0.4
rutG,0.909746240044205,0.223752055846817,4.07437754879066,black,0,none,0.737403469816578,0.4
cheA,1.10402391798295,0.240299151650708,3.430743764444,black,0,none,0.583331751905951,0.4
murD,0.506910268472819,0.115346602370487,7.56836921544169,black,0,none,2.8321895142672,0.4
ycgR,1.31091410057545,0.261587077337263,2.14870722922131,black,0,none,0.371225731822673,0.4
rimK,-0.736204860750536,0.170310665806343,6.18121937974244,black,0,none,1.63748033506442,0.4
yibQ,-0.795508477086994,0.20508412830049,4.92494494631056,black,0,none,1.01215433856207,0.4
yfdE,1.256166619491,0.247877024757972,3.24551691295271,black,0,none,0.545769125900401,0.4
yciW,-0.777201160706914,0.184597246991664,5.74208327604692,black,0,none,1.38165063240703,0.4
ybfF,-0.821615577020602,0.184573049787275,5.78286191494345,black,0,none,1.40351286012713,0.4
yibH,-1.03443268341292,0.213336531593006,4.49363629014752,black,0,none,0.861164189143834,0.4
potE,0.969356277300247,0.213855876696485,4.55729933230978,black,0,none,0.881838413819102,0.4
sgcR,0.906414985693828,0.209903545258418,4.68666619739785,black,0,none,0.925512615884854,0.4
dgoT,1.26964093631264,0.250549179534628,3.31599925169816,black,0,none,0.55974159632424,0.4
rutA,0.995913518474965,0.265523880156753,2.30418819657822,black,0,none,0.391698208794,0.4
arpB,1.01488740526859,0.254436362355385,3.07816422820734,black,0,none,0.51409769981715,0.4
fucP,-0.858669213674812,0.240299151650708,3.24368316394314,black,0,none,0.545410729137306,0.4
yaaH,-1.00212331910742,0.215144343201213,4.60711636554918,black,0,none,0.898388513001899,0.4
yagU,-1.33798318666643,0.190821829171782,5.85248154092637,black,0,none,1.44169193255414,0.4
ydhT,-0.893363785435885,0.231722262858057,3.78059238095687,black,0,none,0.662200474305697,0.4
yicO,-0.779062673350678,0.254848445555043,2.67702806279503,black,0,none,0.44609189249325,0.4
leuC,0.634804375501742,0.151298662749941,6.43083568262407,black,0,none,1.80491055319478,0.4
creD,0.882848722266766,0.238303725235972,3.94491644841997,black,0,none,0.703181590095258,0.4
ftsQ,0.566947107220777,0.116229527775099,7.72623334742568,black,0,none,3.01751358711817,0.4
yiaV,1.3928980005643,0.269574886501113,2.51543491505572,black,0,none,0.421552304016853,0.4
exoD,0.958902261185324,0.21743076211804,4.63623289760535,black,0,none,0.908215930745596,0.4
yhaL,0.836814157978671,0.175046764802826,5.77875320060078,black,0,none,1.40129351981889,0.4
ratA,0.728654994461758,0.163730017836031,6.09164370282916,black,0,none,1.58148047822876,0.4
yegI,0.987271418519675,0.221611380014436,4.56907153427033,black,0,none,0.88571954207047,0.4
tatE,0.678046102662553,0.14498291679727,6.69159775091953,black,0,none,1.99931572349761,0.4
ribF,0.460140448191454,0.116184434512643,7.84852951969558,black,0,none,3.16981865159898,0.4
dmlA,-0.938294216877464,0.231936715964464,4.03616441430371,black,0,none,0.727118404987352,0.4
ubiG,-0.809953916015814,0.176696174330641,6.315413166613,black,0,none,1.72534222470844,0.4
ylbF,0.993251738643951,0.282061785646197,1.7758673630045,black,0,none,0.32682958970987,0.4
paaB,0.993251738643951,0.282061785646197,1.7758673630045,black,0,none,0.32682958970987,0.4
yiiE,0.993251738643951,0.282061785646197,1.7758673630045,black,0,none,0.32682958970987,0.4
abgB,-1.00912678448037,0.240170355074938,3.71208643005821,black,0,none,0.645887540665324,0.4
hcaD,-0.847867622592752,0.240104299017269,3.75697102935493,black,0,none,0.656525669130365,0.4
ynjA,-1.13460412911405,0.2482010384387,3.3423246449942,black,0,none,0.565060232743446,0.4
yafT,1.02608480733494,0.277609710284889,2.54984339463362,black,0,none,0.426649784108261,0.4
hscC,-0.880765874851654,0.247138959891801,3.49792674543855,black,0,none,0.597645720995027,0.4
hyfB,0.97653324692605,0.273274369945262,2.83250903015194,black,0,none,0.471199540370244,0.4
