Name,logfc,avgexp,pointsize,adjpval,Original Color,Original Hovinfo,Original Opaq,UpColor_2500vTn1phoAT,UpHovinfo_2500vTn1phoAT,UpOpaq_2500vTn1phoAT,UpColor_2500vTn1phoATcomp,UpHovinfo_2500vTn1phoATcomp,UpOpaq_2500vTn1phoATcomp,UpColor_2500vTn1phoATrevert,UpHovinfo_2500vTn1phoATrevert,UpOpaq_2500vTn1phoATrevert,UpColor_2500vTn15,UpHovinfo_2500vTn15,UpOpaq_2500vTn15,UpColor_2500vTn17lppzplppz,UpHovinfo_2500vTn17lppzplppz,UpOpaq_2500vTn17lppzplppz,UpColor_2500vTn17lppz,UpHovinfo_2500vTn17lppz,UpOpaq_2500vTn17lppz,UpColor_2500vTn19pykppyk,UpHovinfo_2500vTn19pykppyk,UpOpaq_2500vTn19pykppyk,UpColor_2500vTn19pyk,UpHovinfo_2500vTn19pyk,UpOpaq_2500vTn19pyk,DownColor_2500vTn1phoAT,DownHovinfo_2500vTn1phoAT,DownOpaq_2500vTn1phoAT,DownColor_2500vTn1phoATcomp,DownHovinfo_2500vTn1phoATcomp,DownOpaq_2500vTn1phoATcomp,DownColor_2500vTn1phoATrevert,DownHovinfo_2500vTn1phoATrevert,DownOpaq_2500vTn1phoATrevert,DownColor_2500vTn15,DownHovinfo_2500vTn15,DownOpaq_2500vTn15,DownColor_2500vTn17lppzplppz,DownHovinfo_2500vTn17lppzplppz,DownOpaq_2500vTn17lppzplppz,DownColor_2500vTn17lppz,DownHovinfo_2500vTn17lppz,DownOpaq_2500vTn17lppz,DownColor_2500vTn19pykppyk,DownHovinfo_2500vTn19pykppyk,DownOpaq_2500vTn19pykppyk,DownColor_2500vTn19pyk,DownHovinfo_2500vTn19pyk,DownOpaq_2500vTn19pyk
WP_011725720.1<br><b><br></b>,0.529954110164254,1.36234163164115,2,0.405672422736422,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725728.1<br><b><br></b>,-0.462634622955544,5.39402716439702,2,0.092635989059768,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725741.1<br><b><br></b>,-0.191898265750539,5.64887713723263,2,0.317675797952891,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725745.1<br><b><br></b>,0.219789218454266,5.412453302911,2,0.25522596216505,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725751.1<br><b><br></b>,0.753127870390885,4.34307137965934,2,0.032875319835717,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725755.1<br><b><br></b>,0.870352001232835,9.04882528236311,2,2.91025955317946E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725767.1<br><b><br></b>,0.574288745157984,7.73962909646068,2,0.00148669969777,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725774.1<br><b><br></b>,0.155604549966354,4.77871155192454,2,0.510687036446426,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725798.1<br><b><br></b>,0.450247220437108,6.7683517314321,2,0.019728652491369,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725802.1<br><b><br></b>,0.693700863739752,6.15237337977281,2,0.00122798052547,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725814.1<br><b><br></b>,0.758249362617114,7.60530629535656,2,0.000114711476432,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725815.1<br><b>PPE family protein<br></b>,0.988579308986479,7.86464790915087,2,2.65581495105868E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725821.1<br><b><br></b>,-0.077398878822151,4.29695062385412,2,0.820520019376878,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725824.1<br><b><br></b>,0.019311432488291,4.18703211401296,2,0.957394022886869,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725851.1<br><b><br></b>,0.390136980939981,3.69460010512578,2,0.23057129129487,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725853.1<br><b>Protein-glutamate O-methyltransferase<br></b>,0.847400996174995,9.23004155685786,2,2.43165425884939E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725854.1<br><b><br></b>,0.942728405389422,6.52082326277987,2,0.001002686623067,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725857.1<br><b><br></b>,0.44237072603936,3.98568196831261,2,0.1305227123199,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725864.1<br><b><br></b>,-0.350325779835511,-3.10226261370982,2,0.861205542149916,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725867.1<br><b><br></b>,-1.33838340339978,0.117825476842427,2,0.132754775278452,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725877.1<br><b><br></b>,0.531657087679854,7.09692336935657,2,0.006236597631367,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725884.1<br><b><br></b>,0.178470617596834,4.27445280308329,2,0.493219263995387,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725889.1<br><b><br></b>,-0.120536665889648,4.76379050446005,2,0.664407592130051,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725920.1<br><b><br></b>,0.353900647923594,4.36949559940367,2,0.188873170659327,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725922.1<br><b><br></b>,-0.445226583958675,8.03574160314929,2,0.040292667000828,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725941.1<br><b><br></b>,0.020186033127851,4.39928691506784,2,0.94525713120206,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725942.1<br><b><br></b>,0.340058805644633,8.3099308241665,2,0.018620005561259,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725968.1<br><b><br></b>,-0.372308196134219,4.08189193684765,2,0.261107182746765,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725994.1<br><b><br></b>,0.857479570539132,9.12193410820994,2,2.3225376906806E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011725997.1<br><b><br></b>,-0.421963955454496,9.131277858453,2,0.003525474964988,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726009.1<br><b><br></b>,0.591133443652361,4.86024899675724,2,0.047444935156448,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726073.1<br><b><br></b>,-0.263368522468601,2.4192810576802,2,0.613303392945946,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726077.1<br><b><br></b>,0.070738466465832,8.36680870801008,2,0.615323804378447,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726098.1<br><b><br></b>,-0.089822045494358,4.9629082063109,2,0.728340580366384,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726099.1<br><b><br></b>,-0.826163111574037,4.91226612639939,2,0.003752316158586,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726104.1<br><b><br></b>,0.214522675172305,5.15557168094494,2,0.333656579978873,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726108.1<br><b><br></b>,-0.210760358288754,6.14414712820654,2,0.23806541167957,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726119.1<br><b><br></b>,0.890984205372233,5.55173244059586,2,0.000304406694485,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726129.1<br><b><br></b>,0.126883355886586,4.54279615941924,2,0.630106091451179,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726144.1<br><b><br></b>,-1.30792608924615,1.17908595726144,2,0.188947076045268,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726161.1<br><b><br></b>,-0.113778502608954,5.18127854085648,2,0.639676239287609,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726170.1<br><b><br></b>,0.115553283118516,1.91435374446634,2,0.845360997406382,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726200.1<br><b><br></b>,0.359910335084451,4.48212541036786,2,0.260730958899698,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726230.1<br><b><br></b>,-0.72367831773667,7.0346871261926,2,0.000366541094969,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726231.1<br><b><br></b>,-0.30257709892922,3.98086397729007,2,0.33108765832718,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726234.1<br><b><br></b>,-0.489186702602514,6.05557677237224,2,0.022954885378499,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726236.1<br><b><br></b>,-0.24825764703252,7.34595085916104,2,0.158991921905452,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726244.1<br><b><br></b>,-0.725176588968312,3.42299335311105,2,0.095126348577785,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726253.1<br><b><br></b>,-0.444401669691763,6.88273483017798,2,0.02891319584159,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726254.1<br><b><br></b>,-0.346397364415262,6.87775682220708,2,0.033016303100514,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726259.1<br><b><br></b>,1.03068158696018,2.30360607450628,2,0.064649668007558,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726265.1<br><b><br></b>,-0.041600390061054,6.23826052429499,2,0.881389730762957,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726276.1<br><b><br></b>,-0.458563641046091,7.52661424538177,2,0.007548768348243,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726286.1<br><b><br></b>,-0.492720019820728,9.10615342732258,2,0.001648731881026,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726292.1<br><b><br></b>,0.237570450797965,5.08624083713494,2,0.265580257683708,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726308.1<br><b><br></b>,0.152740446064778,4.7658795016797,2,0.560481666406199,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726310.1<br><b><br></b>,-0.542814804817582,6.4514355633729,2,0.012658097335988,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726311.1<br><b><br></b>,-0.438545696706901,8.24994686635712,2,0.006248996197279,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726356.1<br><b><br></b>,0.301545803564606,7.47418350070658,2,0.098316309514745,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726364.1<br><b><br></b>,-0.526203561098183,7.78970887899032,2,0.001617187211914,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726365.1<br><b><br></b>,-0.452948594968931,5.67596332783527,2,0.04183460488813,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726368.1<br><b><br></b>,-0.111650726635146,1.51584721431296,2,0.863829059030604,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726375.1<br><b><br></b>,-0.168560324957999,6.24794130960618,2,0.354978712949035,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726382.1<br><b><br></b>,-0.714663576925868,7.28729716051583,2,0.000698983164885,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726387.1<br><b><br></b>,0.0603678680384,8.38560117452901,2,0.757387539158995,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726475.1<br><b><br></b>,0.251403227903891,5.04694985909753,2,0.319486400147409,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726476.1<br><b><br></b>,0.084200172751395,3.46341178230941,2,0.824391386262163,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726492.1<br><b><br></b>,-0.427980281800084,8.03422850966662,2,0.115687286507976,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726496.1<br><b><br></b>,0.799347349712474,4.92497399857911,2,0.001861043684268,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726498.1<br><b><br></b>,-0.770967744317235,5.36374534634346,2,0.002023075851366,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726505.1<br><b><br></b>,-0.114402891600102,3.5039471154264,2,0.761407844782151,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
WP_011726509.1<br><b><br></b>,-0.312371524211478,8.15596280220682,2,0.077471929179475,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
